TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10
2024-02-10 11:28:36.644,0.19173303,0.6939384,0.69431746,0.87980324,0.68606555,0.43175015,0.51740676,0.55439377,0.8712526,0.7898208,0.27328667,1.2198006,0.28500795,0.8480859,0.14500184,0.36083153,-0.48485032,0.09128134,-0.3228063,-0.25733504
2024-02-10 11:28:37.202,0.19173303,0.6519442,0.66173774,0.7583636,0.68606555,0.5612974,0.49642682,0.4327703,0.8712526,0.73601574,0.2951747,1.0918995,0.28500795,0.85083187,-0.012135543,0.3500033,-0.48485032,0.2595013,-0.4504513,-0.23757052
2024-02-10 11:28:37.737,0.19173303,0.71187145,0.58466977,0.48499063,0.68606555,0.58377886,0.37186137,0.29198685,0.8712526,0.69226974,0.26062277,0.95692074,0.28500795,0.8988079,-0.10116824,0.40754488,-0.48485032,0.378476,-0.4394322,-0.13909175
2024-02-10 11:28:38.255,0.19173303,0.52935344,0.6315901,0.44709006,0.68606555,0.517331,0.17188957,0.24692014,0.8712526,0.5732465,0.29903996,0.8289555,0.28500795,0.96367884,-0.10072303,0.4126269,-0.48485032,0.45342487,-0.36023393,-0.08460212
2024-02-10 11:28:38.758,0.19173303,0.53612304,0.7574828,0.49354178,0.68606555,0.431276,0.2245971,0.21432307,0.8712526,0.7886643,0.28222218,0.8448868,0.28500795,1.0080805,-0.082447425,0.34282395,-0.48485032,0.4716729,-0.29418626,-0.012538399
2024-02-10 11:28:39.272,0.19173303,0.58897597,0.7067799,0.5211747,0.68606555,0.3743438,0.23417851,0.30046073,0.8712526,1.0184851,0.31647518,0.84329224,0.28500795,1.0302279,0.0021197004,0.41039142,-0.48485032,0.47609937,-0.28768548,-0.06493491
2024-02-10 11:28:39.787,0.19173303,0.6739788,0.57685363,0.7241673,0.68606555,0.46633378,0.06737249,0.3540476,0.8712526,1.0631199,0.35191724,0.81581974,0.28500795,1.0028597,0.03772076,0.4555082,-0.48485032,0.47892,-0.30745405,-0.07503766
2024-02-10 11:28:40.299,0.19173303,0.8925965,0.3747647,0.73886573,0.68606555,0.4372281,-0.06777969,0.41241083,0.8712526,1.1821631,0.36854932,0.9388935,0.28500795,0.9466755,0.068950914,0.4769271,-0.48485032,0.41061822,-0.39477333,-0.17989561
2024-02-10 11:28:40.832,0.19173303,0.922804,0.16536783,0.79149556,0.68606555,0.44247696,-0.020472545,0.45085752,0.8712526,1.1821631,0.24301797,0.976131,0.28500795,0.95176154,0.06903199,0.47426143,-0.48485032,0.35260424,-0.418634,-0.15547779
2024-02-10 11:28:41.350,0.19173303,0.9409187,0.45154187,0.7778461,0.68606555,0.42233247,0.14026873,0.3848979,0.8712526,1.1037027,0.33913007,0.977662,0.28500795,0.9868741,0.04991841,0.396851,-0.48485032,0.25150546,-0.4224703,-0.16546015
