Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,Output
1.2099135,0.24244769,1.5576897,1.2003818,0.8090348,0.1943905,0.5355625,0.919823,1.0545245,0.01507825,0.397304,1.3321031,0.065915905,-0.2611755,-0.087915644,0.3248666,-0.3006044,-0.45870373,-0.6645148,0.10177444,Move
1.0392323,0.12675853,1.2085149,1.1143873,0.6346561,-0.15513018,0.37376493,0.844221,1.0113825,0.0771775,0.60441864,1.1091963,0.18575908,-0.33336613,-0.07654188,0.19425897,-0.14891134,-0.47709918,-0.6421264,0.12634665,Move
0.6258703,-0.07837963,0.7823712,0.9315522,0.30221817,-0.4148943,0.20773591,0.61794704,0.8150898,-0.029041292,0.58235824,0.9533066,0.27260402,-0.2801453,-0.1020387,0.08639404,-0.065328404,-0.47486708,-0.6142459,0.18078996,Move
0.79734874,-0.053957958,0.9610078,0.9120853,0.42446086,-0.22611812,0.32962054,0.5960209,0.8189514,-0.01018434,0.5369656,0.77694374,0.26126248,-0.2743445,-0.123274654,0.18478614,-0.06672432,-0.43472734,-0.5583185,0.23454201,Move
0.9335739,-0.021613656,1.1682552,1.075017,0.5511192,-0.11539936,0.42581412,0.58502626,0.9984462,0.17463803,0.37619567,0.72584194,0.21250264,-0.2064341,-0.13943312,0.26345062,-0.06387974,-0.4830466,-0.6073894,0.2469564,Move
0.8868275,-0.019596785,1.0923299,1.0854123,0.66906244,-0.12967551,0.47463793,0.64105344,1.0134323,0.18001458,0.25627986,0.8052311,0.09154958,-0.17418799,-0.20176393,0.34525064,-0.098691285,-0.61272055,-0.7176135,0.11022754,Move
0.80158305,-0.01241661,0.9352078,0.9728362,0.62122554,-0.29778388,0.40149796,0.59074944,1.0123624,0.21294512,0.24742897,0.8072103,0.094323315,-0.15136692,-0.14839166,0.41644606,-0.050989937,-0.6366587,-0.7191108,0.049035106,Move
0.6672364,0.0672206,0.57243544,0.697938,0.4741536,-0.22057007,0.112879746,0.4790723,1.0313462,0.32582512,0.22954209,0.7929946,0.17104281,-0.14116317,-0.16845931,0.46279418,-0.012064714,-0.6198396,-0.7241034,0.06426724,Move
0.451342,0.1437225,0.20566104,0.39111724,0.14000164,0.025611699,0.017847413,0.32324356,0.8276133,0.35224444,0.21207325,0.90394163,0.18296063,-0.10667576,-0.19114879,0.44440737,-0.03862414,-0.5986478,-0.651875,0.16110903,Move
0.29046768,0.35286018,0.42255956,0.41013443,-0.14808138,0.104201354,0.026641624,0.3447119,0.79915255,0.35450533,0.23396009,0.9226295,0.11539762,-0.070381545,-0.14094795,0.40851185,-0.028702486,-0.61207837,-0.6311452,0.1888195,Move
0.41857362,0.53660655,0.5467213,0.54933774,-0.02183577,0.2420401,0.03476689,0.3368252,0.8330245,0.34448504,0.28693733,0.9232201,0.040364668,-0.113390096,-0.07974715,0.3950846,-0.05906846,-0.6451046,-0.57178104,0.12742957,Move
0.54637414,0.76075953,0.7920063,0.53807557,0.25431332,0.19693118,0.06919366,0.49740833,1.1166674,0.29023054,0.3250825,0.97244215,0.048403677,-0.1561616,-0.019292109,0.4463433,-0.033341236,-0.6729153,-0.58492297,0.011958801,Move
0.66720647,0.8357093,0.8702778,0.6691726,0.56577724,0.22140752,0.05610853,0.7945785,1.2367829,0.27286655,0.32376447,1.2442583,0.2151687,-0.23208623,-0.036480725,0.4386197,-0.094835885,-0.712278,-0.59410125,-0.002469115,Move
0.75833565,0.75159633,1.0359602,0.7513891,0.64391357,0.083182886,0.23241393,0.8713578,1.2325933,0.15469235,0.20154326,1.2282009,0.19617705,-0.28172302,-0.05087735,0.40034616,-0.11615378,-0.6356772,-0.47354552,0.1021988,Move
0.7631074,0.5144784,1.0554092,0.81574225,0.691776,0.21018943,0.3635379,0.82388663,1.2308576,0.17717217,0.26038086,1.288814,0.24370858,-0.29415858,-0.13475947,0.38279969,-0.2506164,-0.6359838,-0.3688554,0.11647067,Move
1.0111911,0.15553154,1.1583948,0.81221014,0.7236558,0.2874683,0.42501935,0.6350023,1.0731257,0.12360162,0.36456534,1.0711634,0.22037892,-0.2407148,-0.12778735,0.35831606,-0.31029832,-0.6706539,-0.42762905,0.115933605,Move
1.0881855,0.041030362,1.2300919,0.7911733,0.7993948,0.2948386,0.51198506,0.5523835,1.0624769,0.25334185,0.36456534,0.9993176,0.30089885,-0.18288454,-0.1441845,0.43749225,-0.46845233,-0.6949343,-0.45251042,0.04600212,Move
1.1782068,0.14526221,1.1489013,0.83787715,0.91345686,0.20819901,0.39513752,0.5392683,1.0522797,0.25081667,0.50903827,0.99615973,0.38653055,-0.17209375,-0.060478006,0.45528364,-0.15797094,-0.6394471,-0.41588446,0.016541323,Move
0.77962416,0.2752903,0.8230344,0.5020604,0.9039728,0.1552931,0.21563563,0.98437446,1.0755347,0.3082691,0.54100156,1.1618524,0.3533069,-0.10831544,-0.05750293,0.30913362,-0.11663446,-0.5417634,-0.2967094,0.18578786,Move
1.0150403,0.36596572,0.6799885,0.84329414,0.9597255,0.087359846,0.1240055,1.0499651,1.1016139,0.24124996,0.5382742,1.2700065,0.31071872,-0.04018568,-0.107850805,0.3396869,-0.11939528,-0.4476102,-0.29814327,0.106623985,Move
1.0398631,0.21759915,0.9876707,0.916028,0.94582206,0.022299003,0.43044117,1.1517777,1.011012,0.39048958,0.70661557,1.428135,0.24365176,0.030625781,-0.060236003,0.36846668,-0.11517254,-0.44529146,-0.35710838,-0.021339148,Move
0.99024767,0.1110494,1.0833439,0.91246736,0.8394012,0.18526353,0.48888287,1.1615225,0.93894297,0.41815692,0.6917945,1.4288689,0.1870378,-0.021709485,-0.06175337,0.40703422,-0.1333576,-0.46637857,-0.44467854,-0.16743742,Move
0.75019944,0.100945555,1.2552826,0.90550214,0.7281762,0.33186913,0.4310564,1.0841632,0.88282996,0.42333654,0.69304854,1.4264295,0.31280908,-0.008512562,-0.041130025,0.42840254,-0.14781716,-0.5123939,-0.50539273,-0.29128352,Move
0.55957735,0.23543482,1.1799123,0.87308973,0.6369751,0.3156356,0.06228927,0.7150628,1.0503571,0.4984617,0.5407602,1.2941738,0.29176554,0.0010675304,-0.16796139,0.3952782,-0.04856911,-0.5358811,-0.6144328,-0.14807498,Move
0.7431925,0.51020443,1.0875635,0.8581446,0.71238434,0.017022409,-0.15519972,0.4850893,1.066243,0.4573355,0.20114082,0.9576102,0.32942286,0.0052286717,-0.18251619,0.4584809,0.036654714,-0.4645532,-0.5725843,0.08368737,Move
0.7385551,0.45626107,0.6646579,0.62715346,0.614554,-0.17835677,-0.15423624,0.5397673,1.0504107,0.40294862,0.25106788,0.96435815,0.068905234,-0.120362066,-0.19843295,0.48421764,0.10704581,-0.41350493,-0.58226115,0.11126141,Move
0.71952736,0.362562,0.51673454,0.2539344,0.2655515,-0.09922968,-0.20592663,0.54454404,0.9943644,0.3736202,0.23083599,0.95341974,0.22730808,-0.20119175,-0.15683362,0.48411343,0.01597848,-0.3662477,-0.6109052,0.11000228,Move
0.22729921,-0.17924005,0.45070323,0.2866024,0.22086751,-0.0027369629,-0.23943686,0.70451653,0.9912029,0.28633732,0.19615178,1.42369,0.16037355,-0.23421592,-0.16282085,0.39362103,-0.17466943,-0.46932223,-0.70342904,0.004945985,Move
0.31346178,0.17707652,0.5494527,0.48483127,0.6900155,0.18362068,0.052344494,0.8456609,1.2469169,0.2931953,0.41159785,1.4796746,0.1844771,-0.21518417,-0.18191919,0.41045582,-0.25029597,-0.49709272,-0.77891785,-0.033404317,Move
0.7572562,0.3921667,0.79911375,0.84970015,0.8068431,0.38648495,0.18810396,0.88725585,1.2430915,0.51294136,0.49439812,1.4797745,0.21458846,-0.15326814,-0.15972994,0.4018213,-0.3410076,-0.6184591,-0.7182981,-0.124951236,Move
1.1149802,0.62246525,0.94519776,1.1228977,0.87937057,0.3630481,0.3376577,0.8824821,1.2138737,0.51368976,0.49439812,1.4486389,0.25198677,-0.11821172,-0.18123454,0.4157939,-0.40158123,-0.49851367,-0.7041174,-0.21727036,Move
1.1553658,0.5444015,0.96703184,1.138308,0.6581794,0.14216523,0.12321582,0.6148105,0.86292326,0.4943238,0.40030554,0.9285976,0.24246015,-0.11849919,-0.1547754,0.3369117,-0.15959762,-0.45769426,-0.5905294,-0.14864525,Move
1.0048262,0.42618647,0.37885588,0.92497647,0.5082053,-0.20210804,-0.052713238,0.4666056,0.6467428,0.24823967,0.23395677,0.92906654,0.14483884,-0.18811929,-0.1394372,0.38974327,-0.11195786,-0.46769625,-0.6963609,-0.15904811,Move
0.47373188,-0.16461198,0.6804818,0.39774248,0.41875637,-0.21436054,0.15975875,0.366288,0.77478594,0.18386401,0.28748432,0.91803384,0.068024896,-0.15282561,-0.051905483,0.30992725,-0.16790271,-0.4058554,-0.57088476,-0.103912726,Move
0.5949647,0.039841402,0.65775347,0.5930751,0.40437993,-0.1901742,0.0604942,0.29860628,0.7252534,0.22387055,0.18364011,0.8721584,0.007296214,-0.10000919,-0.030315684,0.26513407,-0.23301671,-0.42070675,-0.5132262,-0.029373303,Move
0.8074558,0.22781605,0.69113564,0.7995024,0.45854336,-0.2310583,0.091508076,0.4567837,0.73327017,0.22368701,0.037051912,0.95892334,0.023418134,-0.05044556,-0.011147351,0.2371041,-0.20846607,-0.37426385,-0.43222892,0.05280356,Move
1.0616578,0.2726798,0.47043028,1.0317438,0.5776529,-0.1842553,-0.2327775,0.7730654,0.9379624,0.15355255,-0.26008886,1.3797765,0.06702041,-0.026368389,-0.044238538,0.4312632,-0.1601503,-0.4524738,-0.43284807,0.040978745,Move
1.0821133,0.5305996,0.8378562,1.0473604,0.6157848,-0.12006148,0.05534416,0.9574114,0.9735781,0.15323623,0.10352114,1.3961588,0.10938871,-0.07922652,-0.035179984,0.55565095,-0.10749235,-0.3759598,-0.5632873,0.071114935,Move
1.2235588,0.86548877,1.101433,1.1761912,0.800111,-0.07924485,0.13652858,0.9000617,1.143153,0.16787,0.09229906,1.3961588,0.21901877,-0.10271209,-0.046234477,0.5166478,-0.11960853,-0.29473397,-0.6009073,0.15850037,Move
1.1971682,1.0310446,1.101433,1.1766852,0.87039137,-0.052909777,0.13652858,0.7492582,1.1297783,0.16881849,0.09229906,1.2481937,0.17652331,-0.13194166,-0.046234477,0.4345452,-0.08720713,-0.30132654,-0.6009073,0.20735282,Move
1.1533171,0.97632277,1.175913,1.1038277,0.8513678,-0.07625197,0.33193263,0.5772133,1.1168557,0.06735905,0.072538614,0.93745124,0.23191734,-0.13624336,0.056916658,0.46751726,-0.15585634,-0.36066103,-0.476581,0.20764065,Move
0.8181792,0.719093,0.9790314,0.74321127,0.6465947,-0.006818013,0.78991276,0.4865473,1.0934321,0.06266403,0.26043388,1.0723681,0.19019143,-0.17062865,0.058933347,0.46827078,-0.20937756,-0.44035625,-0.4776005,0.08102675,Move
0.2118324,0.18741913,0.91185707,0.5762964,0.31104377,-0.059916563,0.633939,0.53377265,0.8277492,0.069340326,0.2961775,1.054243,0.18453285,-0.27228907,-0.04532247,0.45147324,-0.233876,-0.46607992,-0.498287,0.05230376,Move
0.3625442,-0.031804837,0.8044978,0.70066416,0.5672094,0.1231273,0.5430906,0.81007767,0.9962188,0.18103278,0.28645322,1.1359128,0.24233572,-0.29595459,-0.14349946,0.3329605,-0.2189274,-0.46770096,-0.525661,0.09357956,Move
0.53901875,-0.13556427,0.7242091,0.7125376,0.8271718,0.23151284,-0.123562776,0.8692848,1.1699977,0.42028633,0.38303155,1.1053543,0.23758666,-0.25940886,-0.1715547,0.3153739,-0.14936876,-0.42116475,-0.5623275,0.11091496,Move
0.71198577,0.17461278,0.66423935,0.9627429,1.0469615,0.24978441,-0.081243575,0.8999367,1.1763673,0.47220194,0.55539376,0.94563013,0.3313372,-0.082063176,-0.11856439,0.38459083,-0.120928064,-0.39707047,-0.567062,0.15409443,Move
0.7149666,0.2437601,0.8089153,1.0204363,0.98438877,0.03710524,0.21131949,0.75343424,1.1550149,0.46652222,0.57658637,0.9189971,0.2692756,-0.057260726,-0.14241195,0.4476775,-0.07732164,-0.42652306,-0.5439064,0.05942835,Move
0.6985627,0.27729884,0.9501712,1.0604388,0.9169792,-0.15371585,0.3676089,0.7701542,1.1897556,0.36915872,0.57913613,1.0618188,0.26968226,-0.059089888,-0.15162215,0.48493525,-0.08567511,-0.5424056,-0.506466,0.102316566,Move
0.53659606,0.14885606,0.95390105,0.80827916,0.7048966,-0.18758507,0.35300687,0.70631677,1.2094963,0.21256736,0.22715117,1.1066607,0.29392946,-0.14398919,-0.07902874,0.45064706,-0.12099833,-0.6207332,-0.55623716,0.06709085,Move
0.56150347,0.40682346,0.88723356,0.6419287,0.6549041,-0.2106752,0.23527507,0.6340592,1.2023377,0.19031624,0.1324956,1.0631564,0.29778215,-0.11669613,-0.042871576,0.39034647,-0.15563498,-0.67726725,-0.7115486,0.09912465,Move
0.5975351,0.78750736,0.73286694,0.4030807,0.53855413,-0.09590632,0.06468201,0.42977116,1.1899544,0.15497679,0.59556115,0.9444776,0.35859603,-0.0862346,-0.040348064,0.24853118,-0.18619718,-0.6413446,-0.7051589,0.082929224,Move
1.0181445,0.9870462,1.2837325,0.39779627,0.43803394,-0.06907555,0.2722043,0.37028715,0.5448149,0.026409063,0.6148235,0.7028626,0.20879857,-0.093494795,-0.11738026,0.19439499,-0.27685046,-0.63104457,-0.60319847,0.01705151,Move
1.0611583,0.85648483,1.3749521,1.0533506,0.6447983,0.027701702,0.40639865,0.79687214,1.0211551,0.060308125,0.6099557,0.8822652,0.31143004,-0.14794068,-0.13307936,0.60451895,-0.17308694,-0.55665696,-0.5125338,0.104044355,Move
0.9760034,0.54926336,1.351631,0.8644766,0.6796822,-0.124927364,0.38646775,0.8144022,1.1463434,0.040745355,0.6124906,0.8965201,0.29391024,-0.16591108,-0.24322294,0.6105472,0.03434551,-0.5322628,-0.41608334,0.2520129,Move
0.7958405,0.43459707,0.773086,0.719412,0.6659068,-0.19311498,0.33258566,0.7685274,1.1452422,0.098833404,0.28943714,0.9236469,0.25977468,-0.1431771,-0.24523032,0.54064745,0.094442286,-0.54849637,-0.3631854,0.19708543,Move
0.50845414,0.26412007,0.7966046,0.33254063,0.5660638,-0.24665326,0.3053293,0.6792957,1.0645196,0.21988899,0.29366383,0.8652967,0.16663632,-0.16597825,-0.26003113,0.4978508,0.09191566,-0.57552993,-0.40051895,0.15089837,Move
0.32454485,-0.014911506,0.966825,0.49839228,0.36458158,-0.24223441,0.3725373,0.6632268,1.0799836,0.2097494,0.34785423,1.066638,0.13143471,-0.20746458,-0.20372014,0.41086447,0.037410717,-0.55121595,-0.44967446,-0.030370532,Move
0.53453326,0.21566549,1.1009629,0.7622588,0.52062064,0.00020694335,0.4939283,0.8491907,1.0786021,0.20394649,0.14593787,1.100333,0.3170051,-0.18750468,-0.19377846,0.47696713,0.12835392,-0.38177276,-0.44560668,0.20933618,Move
0.6361229,0.31425762,1.3458893,1.2651166,0.6091314,0.20907591,0.73155063,0.95825636,1.0435381,0.28508183,0.24524342,1.1171806,0.40727472,-0.11270988,-0.08381971,0.47356847,0.2311215,-0.3807655,-0.3705483,0.25323513,Move
1.0765407,0.5076081,1.4164804,1.5210297,0.8681698,0.27140057,0.82007104,1.0268298,0.86033434,0.36196652,0.23240596,1.102811,0.40452746,-0.12668432,-0.037066486,0.46911696,0.08222103,-0.46015853,-0.34362146,0.27397564,Move
0.95740634,0.4545665,1.2813777,1.5282297,0.71854967,0.3107059,1.0720687,0.86840487,0.34048533,0.35339868,0.6887676,0.95365477,0.1906498,-0.19278419,-0.08119098,0.3521375,-0.03326982,-0.6694776,-0.5319112,0.06812161,Move
0.9741071,0.51240283,1.3923769,1.2223976,0.6752446,0.22180447,1.0927602,0.72959036,0.59187835,0.37486476,0.8593407,0.9369867,0.22599311,-0.18108109,0.18433733,0.34172562,-0.06806433,-0.7545416,-0.5762545,0.116034344,Move
0.9081299,0.2811566,1.4213654,0.8542898,0.6090079,0.24897595,1.0789154,0.5285577,1.1367984,0.29312533,0.89663404,1.0693048,0.22622167,-0.13684958,0.31623632,0.35883114,-0.13796243,-0.7754702,-0.59906256,0.11153899,Move
1.1259568,0.18509084,1.5364796,1.0237659,0.62956834,0.039721344,1.0784873,0.53767616,1.1677717,0.31569904,0.8930661,1.08473,0.29814386,-0.14938156,0.4399693,0.40639335,-0.24295227,-0.7202632,-0.63643533,0.03489796,Move
1.0754937,-0.3592638,1.3444393,1.0051881,0.54960096,-0.09339747,0.8000245,0.6628045,1.1715196,0.3219411,0.708097,1.0746099,0.24230084,-0.21284887,0.28595105,0.44421956,-0.25546718,-0.62553984,-0.57821035,-0.0375303,Move
0.96647036,-0.17394285,0.92814994,0.9029401,0.3993121,-0.1572347,0.411666,0.6195591,0.99826497,0.25407973,0.1878678,0.86568165,0.13480434,-0.18160193,-0.2966662,0.39276055,-0.24249905,-0.6535673,-0.54449177,-0.01279442,Move
0.9616064,0.014750748,1.1229722,0.97775424,0.35966352,-0.015063867,0.37797,0.59744436,0.91171616,0.35491306,0.206246,0.8579377,0.07780874,-0.20969033,-0.24623059,0.37175593,-0.16729665,-0.5836115,-0.56652796,-0.0063108066,Move
1.0853969,0.37183505,1.1507059,1.2485026,0.38085437,-0.08282609,0.3289293,0.46410948,0.7720552,0.34128076,0.19994912,0.7504178,0.058942623,-0.18878399,-0.2183918,0.36393598,-0.12133407,-0.50756824,-0.5882525,-0.021023815,Move
1.1035435,0.38690814,1.3512701,1.4604876,0.45980716,-0.17753266,0.2343228,0.39883304,0.68878096,0.2799475,0.06789749,0.43209675,0.1492807,-0.22557895,-0.15510301,0.44862908,-0.17098966,-0.4671437,-0.616804,-0.1674552,Move
1.0291734,0.33301437,1.3512701,1.3279173,0.507205,-0.2108816,0.2343228,0.48444858,0.7605001,0.2609354,0.06789749,0.6876175,0.22585805,-0.12092888,-0.15510301,0.36303347,-0.42604846,-0.4668182,-0.616804,-0.104590476,Move
0.9518793,0.11322526,1.3512701,1.061068,0.45813262,-0.16810405,0.2343228,0.55583155,0.8759017,0.19989775,0.06789749,0.72821116,0.20609641,-0.16658029,-0.15510301,0.33975032,-0.39605093,-0.495001,-0.616804,-0.028036904,Move
1.0939629,0.6167465,1.3512701,1.1550777,0.6692128,0.068570025,0.2343228,0.69802105,1.1409206,0.31245896,0.06789749,1.0320027,0.23655817,-0.12149461,-0.15510301,0.3803321,-0.3044053,-0.5010989,-0.616804,-0.035009295,Move
1.1262335,0.9686513,1.3512701,1.1270468,0.8352857,0.31116644,0.2343228,0.8369628,1.1410828,0.40922263,0.06789749,1.0516376,0.121794745,-0.13089159,-0.15510301,0.40613022,-0.14288515,-0.52738035,-0.616804,-0.028583737,Move
1.2018938,1.157053,1.3512701,1.2123917,0.95048165,0.41217494,0.2343228,0.9046436,1.0866385,0.36188766,0.06789749,1.0341913,0.094082534,-0.075340666,-0.15510301,0.42003182,-0.056806583,-0.5336431,-0.616804,-0.027859643,Move
1.1341252,1.0877533,1.3512701,1.0395509,0.9172588,0.3310625,0.2343228,0.8530844,1.0706311,0.36564282,0.06789749,1.1534075,0.022077162,-0.09920843,-0.15510301,0.3727497,0.026084125,-0.36824012,-0.616804,0.04997351,Move
1.0760716,0.7571689,1.3142651,0.9648466,0.69157577,0.079060644,0.3390869,0.7578502,0.77049077,0.4086481,0.04631281,1.2075418,0.29273516,-0.11107338,-0.03887484,0.44168028,0.045059197,-0.36302805,-0.4938839,0.1139768,Move
1.0078337,0.5833784,1.3142651,0.9671248,0.5353518,0.016444517,0.3390869,0.7698532,0.70259506,0.3895567,0.04631281,1.2146418,0.3977928,-0.02946486,-0.03887484,0.43693808,0.19083026,-0.38663992,-0.4938839,0.10703467,Move
0.9806044,0.578991,1.274014,0.95193696,0.2921849,0.0039778613,0.19836316,0.7662101,0.6575708,0.458164,-0.06435076,1.1138504,0.49919933,-0.0127397645,-0.063112885,0.4796117,0.29610696,-0.48223737,-0.48115343,0.11166601,Move
0.77751124,0.5529621,1.274014,0.708522,0.88426745,-0.030096032,0.19836316,0.7347323,0.998271,0.34161854,-0.06435076,0.8268142,0.5500043,-0.0073830993,-0.063112885,0.2343576,0.360949,-0.5046782,-0.48115343,-0.05150577,Move
0.5298747,0.3621978,0.73391026,0.5357803,0.69700634,-0.019710315,0.022828255,0.51531905,1.012557,0.33872908,0.063079864,0.75994575,0.3698063,-0.12461164,-0.29256856,0.184777,0.03988941,-0.54952455,-0.6431728,0.07469519,Move
0.5747129,0.00891394,0.66170245,0.5638969,0.5553428,-0.04298909,0.0014749897,0.4728506,1.012557,0.20120183,0.15401931,0.8715592,0.3436177,-0.118531324,-0.20515442,0.34397727,-0.06626603,-0.60206693,-0.5297899,0.058373537,Move
0.56841296,0.111736685,0.66170245,0.6209872,0.43154392,-0.029737797,0.0014749897,0.5952439,1.0691477,0.12762308,0.15401931,1.2037227,0.2956985,-0.17462483,-0.20515442,0.34308168,-0.28348964,-0.66991425,-0.5297899,0.017494451,Move
0.29616064,0.77268183,0.8085833,0.20387013,0.055701025,0.46830904,0.099638104,0.41021794,0.34314117,0.24696688,0.39665735,0.287638,0.43962464,-0.047096934,-0.09811843,0.49387512,0.115555294,-0.41974676,-0.31335598,0.14990479,Move
0.29616064,0.8922452,1.1035097,0.20387013,0.055701025,0.63630825,0.66016066,0.41021794,0.34314117,0.24696688,0.42587882,0.287638,0.43962464,0.044711158,0.050272994,0.49387512,0.115555294,-0.44946685,-0.11307157,0.14990479,Move
0.29616064,0.6623376,1.122675,0.20387013,0.055701025,0.4644628,0.7917785,0.41021794,0.34314117,0.13085932,0.41771793,0.287638,0.43962464,-0.011317302,0.035160184,0.49387512,0.115555294,-0.36425704,-0.03437175,0.14990479,Move
0.29616064,0.6623376,1.1294652,0.20387013,0.055701025,0.4644628,0.74411505,0.41021794,0.34314117,0.13085932,0.41666952,0.287638,0.43962464,-0.011317302,0.07577231,0.49387512,0.115555294,-0.36425704,0.04160631,0.14990479,Move
0.29616064,0.6623376,0.6574326,0.20387013,0.055701025,0.4644628,-0.033967815,0.41021794,0.34314117,0.13085932,-0.0022064848,0.287638,0.43962464,-0.011317302,-0.24739264,0.49387512,0.115555294,-0.36425704,-0.36393383,0.14990479,Move
1.0710211,0.718293,0.5679408,0.39311972,0.8531113,0.4149167,0.05767418,0.71793896,0.97262615,0.35049427,0.060803995,0.7489329,0.41195565,-0.06244839,-0.2240059,0.475895,-0.16924693,-0.35304508,-0.4162238,0.06315199,Move
1.0710211,0.73323065,0.8657274,0.39311972,0.8531113,0.70571005,0.45628852,0.71793896,0.97262615,0.44844687,0.67828435,0.7489329,0.41195565,-0.14592941,-0.05716476,0.475895,-0.16924693,-0.48739582,-0.28392127,0.06315199,Move
1.0710211,0.6101379,1.0020528,0.39311972,0.8531113,0.6117468,0.53253907,0.71793896,0.97262615,0.44767272,0.6760776,0.7489329,0.41195565,-0.18258089,0.04287273,0.475895,-0.16924693,-0.5544374,-0.2778527,0.06315199,Move
1.0710211,0.48340413,0.9747334,0.39311972,0.8531113,0.5520002,0.4795611,0.71793896,0.97262615,0.39234075,0.6811203,0.7489329,0.41195565,-0.157644,0.14430264,0.475895,-0.16924693,-0.63814235,-0.24884523,0.06315199,Move
0.45756102,0.2181639,0.6177115,-0.015417938,0.66235036,0.08670852,0.1414694,0.42278427,1.1298041,0.30529383,0.43530077,0.9514948,0.34105363,-0.15933874,0.07591151,0.54519296,-0.30078807,-0.6043296,-0.22563867,-0.013171874,Move
0.45756102,0.28145206,0.76084936,-0.015417938,0.66235036,-0.06280231,0.19163515,0.42278427,1.1298041,0.24892908,0.33934006,0.9514948,0.34105363,-0.13714857,0.027001416,0.54519296,-0.30078807,-0.5806365,-0.18744138,-0.013171874,Move
0.5429946,0.37090027,0.91186804,-0.037968274,0.77070594,-0.03842167,0.35126188,0.5036634,1.1158417,-0.045263402,0.29310712,0.94676936,0.37624508,-0.25820616,-0.05011976,0.5579602,-0.2896968,-0.59782964,-0.23329669,0.0138526205,Move
0.3363367,0.22149618,0.88025445,-0.037968274,0.6281396,-0.4311977,0.26087242,0.5036634,0.91248745,-0.25653672,0.3395206,0.94676936,0.14076068,-0.13688262,-0.09049035,0.5579602,-0.2467086,-0.6653153,-0.52330333,0.0138526205,Move
0.35847017,0.1428111,0.44245252,0.74265295,0.6572435,-0.39967528,-0.015761724,0.8090767,1.0580329,-0.20896664,0.23474398,0.86686784,0.122623175,-0.16250695,-0.12697308,0.28274253,-0.27682936,-0.63626397,-0.56820333,0.048166733,Move
0.24844266,0.062164582,-0.07967636,0.64893454,0.6213187,-0.46374914,-0.18057065,0.83030015,1.0857799,-0.11534827,0.259436,1.0530571,0.18991895,-0.2411334,-0.16696756,0.27993152,-0.30877632,-0.65752643,-0.47366253,0.026023507,Move
0.36596575,-0.01727696,0.0931547,0.6054234,0.6055524,-0.3426768,-0.039206684,0.8052534,1.1064669,-0.034190897,0.25699833,1.0563735,0.20590122,-0.24483137,-0.1868858,0.20380498,-0.32862434,-0.5560667,-0.40038264,-0.04444851,Move
0.5137051,-0.045120288,0.22431567,0.46638292,0.4925542,-0.36799687,0.028271625,0.694035,1.0577217,-0.030708231,0.17869502,1.0589135,0.17310923,-0.21174158,-0.14420769,0.26384085,-0.34362274,-0.51786435,-0.42743528,-0.009281711,Move
0.643961,0.583752,0.5907533,0.47737703,0.4887559,0.070835836,-0.0053257933,0.60330194,1.0140686,0.23937188,0.10056425,0.9552314,0.107128456,-0.115249515,-0.16400912,0.26468232,-0.33754313,-0.5178971,-0.4646865,-0.013697472,Move
0.7048792,1.0340044,0.94074434,0.3441518,0.3758124,0.5447799,0.26833415,0.56287956,0.82740974,0.26509035,0.09629234,0.6973083,-0.013485259,-0.14324605,-0.11753063,0.36239254,-0.3628505,-0.5081158,-0.5073886,0.10455841,Move
0.6648095,1.1290525,1.0543737,0.30872738,0.29949275,0.65282995,0.43998617,0.57389474,0.65625036,0.3080197,0.07899479,0.6707811,-0.043169394,-0.1566378,-0.1314868,0.39266866,-0.38282275,-0.506069,-0.47700992,0.13247497,Move
0.6648095,1.2418768,1.1869719,0.30872738,0.29949275,0.7493653,0.56899816,0.57389474,0.65625036,0.26827356,0.067688964,0.6707811,-0.043169394,-0.23407955,-0.2082955,0.39266866,-0.38282275,-0.5221452,-0.5007515,0.13247497,Move
0.6648095,1.0723506,1.0280432,0.30872738,0.29949275,0.5001766,0.41814256,0.57389474,0.65625036,0.33667287,0.09976484,0.6707811,-0.043169394,-0.24428163,-0.16108066,0.39266866,-0.38282275,-0.5806569,-0.5786676,0.13247497,Move
0.2972197,0.9617291,0.9154318,0.8272852,0.5378869,0.38728487,0.27067342,0.7841522,1.0710652,0.43281308,0.25320175,1.1208551,0.32001242,-0.2411682,-0.17396246,0.3556331,-0.2711295,-0.57544047,-0.6358852,0.032877147,Move
0.4358242,0.34077173,0.4606597,0.7981769,0.58159125,0.33067027,0.27675295,0.68232524,1.0802741,0.5884172,0.43163013,1.122695,0.257815,-0.19978984,-0.16296846,0.3555119,-0.2989401,-0.5626663,-0.5639217,0.07506621,Move
0.6947147,0.0345866,0.820236,0.95110124,0.6159957,0.46837822,0.4480391,0.76600677,1.0850273,0.5930988,0.44428617,1.0999473,0.26610458,-0.14947453,-0.22378093,0.40054637,-0.27909914,-0.5876512,-0.5726937,0.046062704,Move
