Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,Output
0.5611435,-0.2243448,-0.18112296,0.4739789,-0.006756573,-0.2830328,-0.008635188,0.31329113,0.35639352,-0.20036943,0.005317281,0.11295326,0.17095813,-0.0027785518,-0.13924702,0.15635313,-0.30764374,-0.5930281,-0.5048579,-0.061857846,Doctor
0.38859808,-0.14820948,-0.22013716,0.5208365,0.08053904,-0.18504564,-0.114894226,0.36801007,0.41516492,-0.13710453,0.055709396,0.26312003,0.24528107,-0.07228345,-0.09019903,0.33696067,-0.038701873,-0.585564,-0.4955281,0.027742714,Doctor
0.30851534,-0.12149166,-0.4592679,0.4800385,0.14528331,-0.08294995,-0.1547095,0.29734102,0.44259036,-0.018744236,0.033327058,0.34017822,0.31824222,-0.14397836,-0.08489266,0.38261113,0.04518002,-0.62707037,-0.35320628,0.1122739,Doctor
0.21032338,-0.2038749,-0.32356906,0.5436095,0.12807424,-0.17816001,-0.32506907,0.30733564,0.3918253,-0.02168652,0.14136069,0.542444,0.3691834,-0.25943825,-0.07346966,0.42439413,0.100329876,-0.5794744,-0.30799517,0.13555996,Doctor
0.43943903,-0.15863912,-0.3715761,0.5505027,0.05952391,-0.16995801,-0.3893187,0.310658,0.46395117,-0.010388052,0.08345009,0.55489737,0.41114512,-0.25018203,-0.037010305,0.4765505,0.09418562,-0.4580459,-0.30409023,0.051157795,Doctor
0.4930913,-0.23562899,-0.23995262,0.58925515,-0.043712422,-0.24529375,-0.3386732,0.3567006,0.60155386,-0.02802043,0.07267695,0.5362614,0.4088173,-0.18653558,0.009906009,0.46413687,-0.0027041237,-0.38934872,-0.42208356,-0.113412425,Doctor
0.40899134,-0.11157645,-0.3231055,0.41362527,0.15021852,-0.21142815,-0.1860394,0.34258914,0.6090164,-0.008278533,-0.040684696,0.6217236,0.4016982,-0.21293953,0.039519798,0.46635318,-0.03127814,-0.37267995,-0.3787564,-0.18772627,Doctor
0.14724764,-0.30585474,-0.28702664,0.20128302,0.16062477,-0.3281115,-0.13133588,0.36760217,0.6692381,0.015554048,-0.062586784,0.66816944,0.31075448,-0.24804886,-0.06333562,0.38437706,-0.08491657,-0.43947387,-0.33278516,-0.12613544,Doctor
0.23649456,-0.3299175,-0.35971856,0.255598,0.09180063,-0.41851634,-0.21619812,0.29454255,0.5927281,-0.05184068,-0.2627509,0.66816944,0.2121087,-0.2723718,-0.20086315,0.39898783,-0.053043135,-0.53698605,-0.32985386,-0.060677744,Doctor
0.308207,-0.45864153,-0.40823758,0.28491387,-0.07933486,-0.5525013,-0.4025045,0.21867159,0.58480155,-0.13359223,-0.2888105,0.58992296,0.1456056,-0.25649858,-0.28697103,0.50880045,-0.058566216,-0.6388431,-0.4704733,-0.032104887,Doctor
