TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10
2024-02-11 14:53:08.732,0.21238105,-0.56689966,-0.19820924,0.05870984,0.39662337,0.108774476,0.15996377,-0.14929819,0.42505708,0.57644653,0.11657683,0.40015107,0.86856234,1.2461108,1.237283,0.9561487,0.87221885,1.0104957,0.9629879,0.90623677
2024-02-11 14:53:09.247,0.3588988,-0.5605243,-0.3275501,0.05870984,0.2950333,0.14819516,-0.4639401,-0.14929819,0.37846312,0.5538902,0.30069584,0.40015107,0.9046928,1.1807775,0.94595605,0.9561487,1.1452556,0.921059,1.4012988,0.90623677
2024-02-11 14:53:09.769,0.24683473,-0.24540015,-0.30843014,0.27921098,0.17163622,0.2825315,-0.44338378,0.045935474,0.5188442,0.72889066,0.44437876,0.24683057,0.8847862,1.4988165,0.99342036,1.06821,0.95227456,1.6109016,1.3065842,1.1580745
2024-02-11 14:53:10.287,0.4079495,-0.18538944,-0.0144698005,0.27341828,0.4565932,0.24364322,-0.33000672,0.36574504,0.686971,0.73033637,0.444685,0.64805275,0.97847575,1.5150428,1.0290866,1.0658433,0.8944544,1.544518,1.202158,1.1133093
2024-02-11 14:53:10.816,0.4192851,-0.12563744,-0.0026505722,0.15509711,0.4845446,0.15634598,-0.32006198,0.34130114,0.7834559,0.5757065,0.44231394,0.6311566,0.99306923,1.522716,1.0654839,1.10741,0.72093743,1.4890695,1.0781367,0.9554263
2024-02-11 14:53:11.363,0.49859637,-0.09592211,-0.004893265,0.18138574,0.45619857,0.08143499,-0.35239893,0.31933793,0.77965915,0.44670963,0.25306246,0.69260496,1.0875558,1.5630165,1.1291311,1.1734608,0.74240106,1.3616341,0.933401,0.8835653
2024-02-11 14:53:11.870,0.43949652,-0.0903418,-0.2153102,0.3121344,0.31796595,0.04022314,-0.31965432,0.283998,0.7937989,0.3729233,0.28786036,0.5537743,1.0394784,1.5393703,1.1370053,1.1155008,0.6919206,1.3892803,0.92566127,0.823495
2024-02-11 14:53:12.396,0.4085375,-0.0903418,-0.19300655,0.45527908,0.3344524,0.04022314,-0.2869969,0.38064164,0.7936228,0.3729233,0.3086611,0.74363667,1.0819285,1.5393703,1.1472757,1.1262394,0.83914673,1.3892803,1.2008665,0.9711683
2024-02-11 14:53:12.919,0.363475,-0.08799024,-0.16323178,0.37875554,0.36413413,0.016045813,-0.31716797,0.3664758,0.7230695,0.2276186,0.30395195,0.78300774,1.0186594,1.5697241,1.1080903,1.0097611,0.87780327,1.3752309,1.3127776,1.059935
2024-02-11 14:53:13.433,0.23947768,-0.12958887,-0.08462512,0.21725366,0.16881421,-0.050070338,-0.3599826,0.19529426,0.70284164,0.2761002,0.126924,0.7638697,1.0348452,1.2978878,1.116609,1.0307238,0.8717277,1.3419706,1.3410205,1.0835729
2024-02-11 14:53:13.955,0.16231924,-0.03879236,0.19261998,0.2438707,0.24696867,0.08059587,-0.4272629,0.17369103,0.7031999,0.3947299,0.1827657,0.65958047,0.96199226,1.2599884,1.0956157,0.9941821,0.8538754,1.3110147,1.1151499,1.0503948
2024-02-11 14:53:14.473,0.17527263,0.038826555,0.21159089,0.3261328,0.25120977,0.13263454,-0.3850521,0.155989,0.70443,0.3947299,0.19909821,0.27909294,0.84808356,1.2636412,1.0738283,1.0137835,0.855955,1.2807479,1.0607171,1.0529817
2024-02-11 14:53:15.005,0.27719414,-0.0057605337,0.123261295,0.28068748,0.24855228,0.13927585,-0.43757474,0.09196765,0.70443,0.36437032,0.13345727,0.25491175,0.8016533,1.2492001,1.0786574,1.0095322,0.88838387,1.3421371,1.0572748,1.0491223
2024-02-11 14:53:15.526,0.24708687,-0.55177766,-0.13983396,0.13190326,0.097177915,-0.093024895,-0.22353786,-0.03835103,0.49846748,0.35367253,0.17845996,0.15041374,0.7698141,1.4713136,1.0846181,0.91498446,0.8357235,1.4058794,1.0640416,0.9963973
2024-02-11 14:53:16.030,0.46867466,-0.4886694,-0.20917015,0.43175983,0.44764292,-0.042676367,-0.15123178,0.29677352,0.68722135,0.37667874,0.20335177,0.4535812,0.85171676,1.4762417,1.0430702,0.8764968,0.77343535,1.3165021,0.9830866,0.92639995
2024-02-11 14:53:16.559,0.40778086,-0.34334195,-0.18612646,0.45184064,0.502988,-0.039221488,0.059327587,0.44643933,0.7255202,0.41534334,0.26957294,0.51096326,0.88981926,1.5078866,0.9005544,0.8611001,0.8038727,1.3299587,0.9341891,0.90898544
2024-02-11 14:53:17.108,0.40119562,-0.08691305,-0.24916661,0.35587576,0.4973142,-0.121757686,0.06048881,0.41904497,0.75692254,0.48004568,0.33864176,0.63293755,1.0218335,1.531606,0.8468558,0.97703105,0.7115764,1.3142164,1.0014323,0.81538427
2024-02-11 14:53:17.626,0.026316661,0.039126646,-0.114756376,-0.1747804,0.15532564,-0.08925673,-0.0012418453,0.22978793,0.6779586,0.38451448,0.2402475,0.7234269,1.0083299,1.4737599,0.84607273,1.0193396,0.68804145,1.3254596,0.9800517,0.7624812
2024-02-11 14:53:18.131,0.18028262,0.10573651,-0.08470186,-0.03591033,0.14612213,-0.09221298,-0.16255562,0.18873386,0.61655235,0.33183506,0.20617488,0.7234269,0.9509617,1.4224137,0.9101649,1.0014634,0.61020166,1.2367797,0.95632476,0.76806295
2024-02-11 14:53:18.670,0.12505695,-0.023982434,-0.16928951,0.17674044,0.2503855,0.08053255,-0.17474593,0.18280172,0.7754912,0.620821,0.06891057,0.77254933,0.8381652,1.3297482,0.87052447,0.91484123,0.7129046,1.2309453,0.96821946,0.8982863
2024-02-11 14:53:19.199,0.24940012,-0.22658163,-0.22023572,0.203487,0.30244812,-0.0646687,-0.096883394,0.11079694,0.7754912,0.50499904,0.15168457,0.74582016,0.8109675,1.3060515,0.9159966,0.8468385,0.74575794,1.4886255,0.9697838,0.93477213
2024-02-11 14:53:19.723,0.49289826,-0.033747174,-0.31717145,0.32487935,0.44338098,0.22136825,-0.15768899,0.21097578,0.88270694,0.59289795,0.21271025,0.61456823,0.7794502,1.3613731,1.0314686,0.83895814,0.767208,1.4759196,0.99159974,0.96085244
2024-02-11 14:53:20.253,0.6898807,0.14994963,-0.27297595,0.41825724,0.4412742,0.22842078,-0.13883737,0.30874527,0.73695993,0.5353083,0.21271025,0.5782873,0.6855879,1.3956544,1.1149138,0.83679575,0.6948406,1.4804912,0.88598824,0.8435816
2024-02-11 14:53:20.792,0.6814606,0.19821706,-0.32186925,0.38263333,0.406009,0.26208168,-0.16962032,0.38561675,0.79941666,0.55453503,0.11558242,0.71754545,0.86502874,1.4684592,1.0990211,0.9153447,0.7103367,1.4772494,0.96625715,0.84029955
2024-02-11 14:53:21.304,0.45540845,0.003707816,-0.36526382,0.25727415,0.14295551,-0.072354645,-0.1519423,0.29471827,0.57314986,0.43925655,-0.01783545,0.66098326,0.8719829,1.5027058,1.0171973,0.9273909,0.76969993,1.4920899,1.0216234,0.8798624
2024-02-11 14:53:21.815,0.24858448,-0.21248141,-0.37089518,-0.038989626,-0.042314693,0.0061504696,-0.14227152,0.26334342,0.5838347,0.48520312,-0.04342621,0.6779888,0.8844704,1.445505,1.0336057,0.9369552,0.8372248,1.3906944,1.1196771,0.9407075
2024-02-11 14:53:22.320,0.3384143,-0.22411065,-0.33770353,0.24751864,0.066362746,0.017854076,-0.093334496,0.21975602,0.2896717,0.46798536,-0.102369204,0.5599897,0.7631828,1.444821,1.0653774,0.9086073,0.83531135,1.2576216,1.1143029,1.0125295
2024-02-11 14:53:22.824,0.35884434,-0.18644118,-0.098309,0.22950988,0.3477827,0.08127993,-0.12166098,0.21963133,0.3606194,0.4435859,0.25123015,0.49667296,0.87048256,1.4383132,1.061622,0.9578286,0.742935,1.2631967,1.0970562,0.99715495
2024-02-11 14:53:23.330,0.32485953,-0.032629542,0.07147349,0.35315022,0.36642563,0.08447454,-0.10728005,0.21143033,0.47909153,0.5522846,0.30434915,0.33658752,0.8858097,1.4936317,0.99862885,0.9746998,0.6597329,1.4044325,0.99983656,0.9460134
2024-02-11 14:53:23.853,0.26830426,0.012969516,0.069187604,0.21102896,0.3745924,0.123193115,-0.19775331,0.22922227,0.5740804,0.5454744,0.34217578,0.61387944,0.9151216,1.4981664,0.9863854,1.0281453,0.7187279,1.4605027,0.9981528,0.93291664
