TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10
2024-02-11 13:39:56.994,0.20602311,-0.22215739,-0.049393654,0.16672108,0.28831726,-0.11172067,0.048024315,0.40307277,0.59197223,0.14336818,0.68240035,0.7997482,1.1231565,0.8130669,1.3744944,1.20162,0.86431265,0.750756,1.2284875,1.0331806
2024-02-11 13:39:57.534,0.18566619,-0.34663317,-0.014747803,-0.07584891,0.22411394,-0.14542452,0.014018848,0.39620146,0.57932204,0.053477205,0.67197883,0.48298937,1.1602707,0.8066708,1.4237301,1.2191689,0.91542333,0.7599329,1.2512709,1.0838778
2024-02-11 13:39:58.056,0.017440239,-0.32668027,0.13545279,0.12440826,0.08628118,-0.3619578,0.012404381,0.16353314,0.60262954,0.030790616,0.4694248,0.37571427,1.1064947,0.85517895,1.4414705,1.181983,0.9080807,0.769042,1.276185,1.0784434
2024-02-11 13:39:58.575,-0.019659964,-0.26478937,0.26037085,0.31820396,-0.0057033896,-0.19751748,-0.023510076,0.11292215,0.5123211,0.08720231,0.4126291,0.5954577,0.99739677,0.7936112,1.4272519,1.1166366,0.8215851,0.7338544,1.3269405,1.0561346
2024-02-11 13:39:59.099,0.08659925,-0.30316994,0.26037085,0.36743653,0.013727981,-0.09311292,-0.023510076,0.03051857,0.5256389,0.15763986,0.4126291,0.595029,0.9950704,0.835038,1.4272519,1.064683,0.78619987,0.80884933,1.3269405,1.0373508
2024-02-11 13:39:59.625,0.12004423,-0.43982187,0.16415255,0.23200083,-0.038622305,-0.09733682,0.13718157,0.22630402,0.542182,0.13130122,0.31060576,0.7099109,1.031496,0.80825,1.3402395,1.1087079,0.7756515,0.8432963,1.3087133,1.0160013
2024-02-11 13:40:00.140,0.23061657,-0.6610785,0.16415255,0.06647555,0.16159332,-0.32236412,0.13718157,0.30271047,0.5106723,0.14099132,0.31060576,0.71553755,0.9355966,0.824934,1.3402395,1.0297818,0.7364454,0.83903885,1.3087133,0.99602765
2024-02-11 13:40:00.686,0.29487893,-0.29479098,0.16415255,0.04072921,0.18005884,-0.5439516,0.13718157,0.3165371,0.5118759,0.0874511,0.31060576,0.71738267,0.8934215,0.76471925,1.3402395,1.0399996,0.6912378,0.7954078,1.3087133,0.94393444
2024-02-11 13:40:01.197,0.3630151,0.04757738,0.16415255,0.33205783,0.27308404,-0.38056627,0.13718157,0.22633763,0.5650896,0.3743854,0.31060576,0.6088428,0.93756485,0.8004903,1.3402395,1.0779046,0.7624089,0.76351464,1.3087133,1.0835724
2024-02-11 13:40:01.735,0.4604913,0.16001937,0.16415255,0.4650121,0.40952593,-0.40063432,0.13718157,0.20596245,0.6001881,0.46621215,0.31060576,0.7371971,1.1487348,0.80127484,1.3402395,1.276493,1.0205526,0.71417826,1.3087133,1.2458584
2024-02-11 13:40:02.239,0.4567838,0.2500035,0.16415255,0.5449406,0.49558827,-0.13000478,0.13718157,0.26634413,0.5970029,0.45298335,0.31060576,0.7371971,1.2051276,0.7980235,1.3402395,1.326046,1.119398,0.67832816,1.3087133,1.3198463
2024-02-11 13:40:02.766,0.5725307,0.24558215,0.16415255,0.44251665,0.53016466,-0.10590466,0.13718157,0.23472705,0.598799,0.485511,0.31060576,0.64521736,1.1584613,0.7564248,1.3402395,1.3263686,1.083571,0.6399249,1.3087133,1.2971934
2024-02-11 13:40:03.312,0.7886609,0.23711188,0.16415255,0.82064146,0.42609447,-0.04777451,0.13718157,0.40379268,0.4638664,0.3076268,0.31060576,0.47959435,0.9218645,0.812174,1.3402395,1.0328536,0.9229064,0.6305058,1.3087133,1.1538292
2024-02-11 13:40:03.826,0.7569784,0.07360364,0.16415255,0.7887036,0.40778634,-0.31916708,0.13718157,0.5513036,0.52912694,0.35494605,0.31060576,0.47267944,0.9936102,0.91538715,1.3402395,1.027203,0.9279732,0.6208274,1.3087133,1.067164
2024-02-11 13:40:04.338,0.7004168,-0.103756055,-0.18268305,0.5924408,0.3209549,-0.6163796,-0.009491382,0.46860236,0.557059,0.49615204,0.26774615,0.49016884,0.99285954,0.9244191,1.3876381,1.0491225,0.8789439,0.68920475,1.3543652,1.0353588
2024-02-11 13:40:04.873,0.5554673,-0.1531742,-0.33981308,0.3365687,0.21393442,-0.46866274,-0.12558585,0.33862498,0.7975343,0.61714697,0.5129091,0.7181361,1.015153,0.86762285,1.3745719,1.0413069,0.79393744,0.6779866,1.3835791,1.0078573
2024-02-11 13:40:05.403,0.37126338,-0.07850615,-0.3899756,0.11268734,0.10074533,-0.25799677,-0.17236923,0.021003457,0.82897216,0.6269108,0.6089609,0.7212514,0.9774473,0.80645275,1.4231067,0.98637366,0.8166285,0.6754995,1.4843223,0.9931851
2024-02-11 13:40:05.915,0.15401639,0.036859993,-0.32264772,0.20409907,-0.034679934,-0.16678408,-0.14819029,-0.2384612,0.829872,0.53855264,0.5850784,0.71790916,0.9395065,0.8383894,1.4544278,0.90755045,0.88428277,0.617093,1.5231588,1.054907
2024-02-11 13:40:06.443,-0.047390234,0.012596091,-0.24581765,0.18553498,0.039918065,-0.22834139,-0.06985991,0.1328231,0.7347953,0.3255295,0.50132453,0.853057,0.81980807,0.88125354,1.4889241,0.829081,0.8705636,0.62246823,1.5218092,1.0738214
2024-02-11 13:40:06.952,-0.19398595,-0.0819977,-0.1935274,0.1839085,-0.025232617,-0.24483588,-0.1014863,0.2846874,0.6625956,0.19134207,0.47268125,0.81549156,0.7892535,0.8702793,1.426832,0.89210296,0.8416728,0.6144124,1.4169654,1.1664549
2024-02-11 13:40:07.461,-0.10647775,-0.2951992,-0.3959781,0.28217825,-0.029616188,-0.16770804,-0.18196894,0.38020694,0.6438705,0.32541642,0.4284637,0.81335574,0.84434706,0.92286277,1.3442801,0.950025,0.82242095,0.7347817,1.4764355,1.1251777
2024-02-11 13:40:07.970,0.07878642,-0.34121108,-0.66886175,0.42707634,-0.09626138,-0.17205898,-0.3032278,0.3604105,0.7248049,0.3291405,0.41213924,0.6161892,0.9216774,0.99228996,1.3190114,0.9697612,0.8324551,0.75633806,1.4709972,1.1188804
2024-02-11 13:40:08.478,0.28602645,-0.4201818,-0.7631227,0.6387472,-0.18282163,-0.34470725,-0.30866194,0.28362274,0.7208837,0.3712805,0.4321715,0.6500614,0.91937363,0.98319554,1.3554032,0.94431067,0.84720993,0.74183106,1.5275395,1.071109
2024-02-11 13:40:09.014,0.4109556,-0.3745,-0.33156502,0.7323496,-0.15655915,-0.42858276,-0.22841328,0.2141018,0.6116892,0.3267536,0.38174748,0.60357577,0.90784574,0.9550121,1.3745576,0.9697238,0.86161935,0.70736057,1.3864163,1.0614974
2024-02-11 13:40:09.533,0.3897327,-0.21648328,-0.15791051,0.5249084,-0.15658768,-0.45338285,-0.13501698,0.16909425,0.42608342,0.07839616,0.39086863,0.7608067,0.88677305,0.8581572,1.4250851,1.043096,0.8305467,0.7133034,1.3854375,0.97014713
2024-02-11 13:40:10.048,0.40970725,-0.19281384,-0.14305714,0.48440439,-0.075733565,-0.4627422,-0.09953448,0.17201759,0.3317141,0.051568832,0.41139716,0.80594176,0.84465903,0.8275565,1.2937181,0.97922486,0.7397419,0.710844,1.3978263,0.79400617
