TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10
2024-02-15 22:34:21.920,0.4351616,-0.32471296,0.31817898,0.39120632,0.35672316,-0.31161854,-0.27476424,0.32132298,0.81553423,0.15659387,-0.2666675,0.6939364,1.1468488,1.3710898,0.7124622,1.133214,1.1888442,1.1443115,0.5224949,1.1604489
2024-02-15 22:34:22.437,0.38940483,-0.32471296,0.31817898,0.4414689,0.33459178,-0.31161854,-0.27476424,0.46931854,0.82936746,0.15659387,-0.2666675,0.8188388,1.1051837,1.3710898,0.7124622,1.1740099,1.1398757,1.1443115,0.5224949,1.0971719
2024-02-15 22:34:22.938,0.30367532,-0.29198065,0.31817898,0.5905521,0.3129449,-0.3092868,-0.27476424,0.46117872,0.83101875,0.12944728,-0.2666675,0.81776774,1.0476712,1.3853966,0.7124622,1.1498083,1.0049877,1.1703365,0.5224949,1.024557
2024-02-15 22:34:23.440,0.070482835,-0.25193307,0.31817898,0.6805554,0.16927026,-0.29306516,-0.27476424,0.47602814,0.77768964,0.114278175,-0.2666675,0.7340919,1.0965532,1.3936883,0.7124622,1.1756736,0.8939021,1.2228943,0.5224949,0.97876847
2024-02-15 22:34:23.943,0.1511894,0.2281551,0.31817898,0.77420664,0.17192258,0.25050506,-0.27476424,0.34366137,0.64801127,0.19568963,-0.2666675,0.39838734,1.1550448,1.4912529,0.7124622,1.1261643,0.9184644,1.2217162,0.5224949,0.9436724
2024-02-15 22:34:24.452,0.26495984,0.11363207,0.31817898,0.8115322,0.17782511,0.16880736,-0.27476424,0.27862394,0.65465313,0.2615582,-0.2666675,0.33746696,1.1402904,1.3432957,0.7124622,1.0746791,0.9758913,1.1502762,0.5224949,0.93308014
2024-02-15 22:34:24.967,0.40213457,0.13487671,0.31817898,0.09025473,0.22965196,0.19287044,-0.27476424,0.20099309,0.6596949,0.36674768,-0.2666675,0.48344305,1.1642553,1.2995521,0.7124622,1.1492593,1.0561851,1.1570585,0.5224949,1.0637028
2024-02-15 22:34:25.469,0.48464686,0.070933245,0.31817898,0.09025473,0.35387176,0.15614077,-0.27476424,0.20099309,0.69433147,0.31111836,-0.2666675,0.48344305,1.1330405,1.1339204,0.7124622,1.1492593,1.0679679,1.1152718,0.5224949,1.0637028
2024-02-15 22:34:25.971,0.5098511,0.09727196,0.31817898,0.04524813,0.40774134,0.23728666,-0.27476424,0.20091507,0.627417,0.3077603,-0.2666675,0.46720666,1.1996132,1.0519848,0.7124622,1.1942091,1.0813311,1.1585734,0.5224949,1.0626382
2024-02-15 22:34:26.481,0.55658656,0.09727196,0.31817898,0.04524813,0.4936519,0.23728666,-0.27476424,0.20091507,0.621096,0.3077603,-0.2666675,0.46720666,1.1804633,1.0519848,0.7124622,1.1942091,1.0361564,1.1585734,0.5224949,1.0626382
2024-02-15 22:34:26.997,0.7120547,0.09727196,0.31817898,0.04524813,0.4717225,0.23728666,-0.27476424,0.20091507,0.7985267,0.3077603,-0.2666675,0.46720666,1.2369816,1.0519848,0.7124622,1.1942091,0.9282541,1.1585734,0.5224949,1.0626382
2024-02-15 22:34:27.501,0.7120547,0.09727196,0.31817898,0.04524813,0.4717225,0.23728666,-0.27476424,0.20091507,0.7985267,0.3077603,-0.2666675,0.46720666,1.2369816,1.0519848,0.7124622,1.1942091,0.9282541,1.1585734,0.5224949,1.0626382
2024-02-15 22:34:28.011,0.7120547,0.09727196,0.31817898,0.04524813,0.4717225,0.23728666,-0.27476424,0.20091507,0.7985267,0.3077603,-0.2666675,0.46720666,1.2369816,1.0519848,0.7124622,1.1942091,0.9282541,1.1585734,0.5224949,1.0626382
2024-02-15 22:34:28.517,0.7120547,-0.22094499,0.31817898,0.04524813,0.4717225,-0.3857854,-0.27476424,0.20091507,0.7985267,-0.23799573,-0.2666675,0.46720666,1.2369816,1.3111556,0.7124622,1.1942091,0.9282541,1.2387584,0.5224949,1.0626382
2024-02-15 22:34:29.020,0.7120547,-0.22094499,0.31817898,0.6166719,0.4717225,-0.3857854,-0.27476424,0.06007708,0.7985267,-0.23799573,-0.2666675,0.18825567,1.2369816,1.3111556,0.7124622,1.1033888,0.9282541,1.2387584,0.5224949,0.7446476
2024-02-15 22:34:29.522,0.7120547,-0.19518015,0.31817898,0.6166719,0.4717225,-0.4675175,-0.27476424,0.06007708,0.7985267,-0.23838024,-0.2666675,0.18825567,1.2369816,1.3435556,0.7124622,1.1033888,0.9282541,1.2230117,0.5224949,0.7446476
2024-02-15 22:34:30.024,0.7120547,-0.15568319,0.31817898,0.6166719,0.4717225,-0.51985383,-0.27476424,0.06007708,0.7985267,-0.26359585,-0.2666675,0.18825567,1.2369816,1.3828975,0.7124622,1.1033888,0.9282541,1.2108082,0.5224949,0.7446476
2024-02-15 22:34:30.534,0.7120547,-0.15568319,0.31817898,0.6464449,0.4717225,-0.51985383,-0.27476424,0.089342,0.7985267,-0.26359585,-0.2666675,0.14834894,1.2369816,1.3828975,0.7124622,1.1124964,0.9282541,1.2108082,0.5224949,0.7680187
2024-02-15 22:34:31.049,1.3981503,-0.15568319,0.31817898,0.6464449,1.1217396,-0.51985383,-0.27476424,0.089342,1.2931434,-0.26359585,-0.2666675,0.14834894,1.0232034,1.3828975,0.7124622,1.1124964,0.95527875,1.2108082,0.5224949,0.7680187
2024-02-15 22:34:31.554,0.108065344,-0.15568319,0.31817898,0.6464449,0.11865141,-0.51985383,-0.27476424,0.089342,0.3186081,-0.26359585,-0.2666675,0.14834894,0.9719683,1.3828975,0.7124622,1.1124964,1.0731041,1.2108082,0.5224949,0.7680187
2024-02-15 22:34:32.077,0.09339231,-0.15568319,0.31817898,0.6464449,0.22013578,-0.51985383,-0.27476424,0.089342,0.3803396,-0.26359585,-0.2666675,0.14834894,1.0057998,1.3828975,0.7124622,1.1124964,1.1060567,1.2108082,0.5224949,0.7680187
2024-02-15 22:34:32.594,0.19398926,-0.15568319,0.31817898,0.6464449,0.3259693,-0.51985383,-0.27476424,0.089342,0.48876682,-0.26359585,-0.2666675,0.14834894,1.092674,1.3828975,0.7124622,1.1124964,1.0598276,1.2108082,0.5224949,0.7680187
