TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10
2024-02-03 23:36:20.035,0.4103982,0.60578364,0.8945767,0.72718346,0.62183785,0.084102556,0.25829634,0.8227896,1.1203761,0.2866071,0.30752704,1.2579736,0.16603856,-0.17606123,-0.080478944,0.56927884,0.010312987,-0.3958092,-0.30644515,0.1524705
2024-02-03 23:36:20.544,0.3731157,0.15990151,0.71299607,0.6528004,0.6657261,0.038289893,0.20471172,0.81375706,1.1278428,0.28379226,0.28273457,1.2707744,0.12815616,-0.15417138,-0.092461236,0.564984,0.026921421,-0.3517809,-0.2697479,0.21442254
2024-02-03 23:36:21.055,0.40551412,0.11194816,0.532914,0.55761707,0.60252464,0.1006491,0.111306705,0.7502969,1.1280054,0.33510286,0.1861281,1.2491293,0.25975227,-0.081165306,-0.08349253,0.56161684,-0.008037416,-0.33887747,-0.22911711,0.30171663
2024-02-03 23:36:21.568,0.3995167,0.007714159,0.5273631,0.45590958,0.40016893,-0.06685146,-0.0743065,0.53348744,1.094088,0.30850407,0.14271483,1.1609993,0.3689158,-0.026209692,-0.05338887,0.49742725,-0.029512538,-0.36588505,-0.24565895,0.28283444
2024-02-03 23:36:22.084,0.6287377,0.14164244,0.53274375,0.4604749,0.32683295,-0.091563,0.08833717,0.47885796,0.9737749,0.24013735,0.1566679,0.6507449,0.40646902,0.019352669,-0.00064155576,0.41105935,-0.03187004,-0.34457836,-0.2283444,0.23649347
2024-02-03 23:36:22.602,0.8331643,0.3129554,0.51905686,0.59174544,0.5776683,-0.031299293,0.36003196,0.5965485,1.058045,0.26751813,0.10277416,0.7417563,0.34311852,-0.022111494,0.023433732,0.36397758,-0.023323447,-0.33067045,-0.3092548,0.3701616
2024-02-03 23:36:23.127,0.88803226,0.3739396,0.7776971,0.6940767,0.65567315,0.05348026,0.4088854,0.7793737,1.1616471,0.6434911,0.5876573,1.4730911,0.21538834,-0.08767375,0.010324763,0.3796347,-0.0043398105,-0.32332107,-0.35666874,0.46358252
2024-02-03 23:36:23.647,0.800225,0.3131097,0.96049345,0.6551839,0.70938295,0.16166422,0.46501413,0.8539878,1.1565934,0.7546258,0.81549364,1.5369545,0.30562267,-0.08497638,-0.0029384554,0.4740935,-0.024473116,-0.38946283,-0.4169871,0.41665348
2024-02-03 23:36:24.181,0.68202937,0.20907992,0.9808536,0.59353745,0.7066853,0.10436469,0.38044912,0.86439586,1.1656882,0.75895166,0.83374727,1.542555,0.3505102,-0.02834141,0.048042167,0.56654966,-0.046173315,-0.47690457,-0.5047286,0.30825034
2024-02-03 23:36:24.689,0.5869574,0.18934974,0.9031231,0.54035866,0.76134425,0.13720581,0.3575684,0.88593334,1.1350754,0.76342833,0.87786704,1.5528425,0.3747951,0.044041757,0.08212472,0.6095924,-0.08749368,-0.518914,-0.44041315,0.24333456
