TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10
2024-01-11 00:00:35.855,0.16195293,0.36002424,-0.19950426,0.10857996,-0.0885708,-0.13575086,-0.12203641,-0.04547026,0.6210294,-0.11923351,-0.07048021,0.53281283,0.36787143,0.18028125,-0.22416654,0.25502262,0.2083364,0.082199074,-0.30693826,0.1336356
2024-01-11 00:00:36.865,0.08721312,0.11664198,-0.12518957,0.12800686,0.12204763,-0.33258796,-0.28460634,-0.029721057,0.63139284,-0.02388632,0.114603266,0.58867395,0.32250002,0.06334591,-0.20151135,0.21844286,0.011715237,0.034339223,-0.3602014,-0.15921727
2024-01-11 00:00:37.879,-0.051572923,-0.21850382,-0.23487589,-0.0672949,0.1686168,-0.5828155,-0.39111304,0.23440096,0.7297876,-0.038483158,0.1334674,0.6764458,0.27636,0.18955073,-0.111985035,0.25484735,-0.012150663,-0.01505878,-0.48814845,-0.133009
2024-01-11 00:00:38.891,-0.05417455,0.34509605,-0.045511108,-0.086392574,0.27775714,0.033619884,-0.24931079,0.21496797,0.8686942,0.5212739,0.11679238,0.6585553,0.13985136,0.2329389,-0.10195408,0.16403358,-0.017728744,-0.06753496,-0.44004035,0.054813813
2024-01-11 00:00:39.893,0.45653147,0.93095833,0.045595117,0.50523114,0.46443564,0.6290509,-0.056953855,0.40398827,1.0655061,0.72567815,0.21071233,0.7516749,0.31315118,0.34846777,0.068899274,0.33621305,0.1020947,0.059752144,-0.32998106,0.12582472
2024-01-11 00:00:40.901,0.33346424,0.41439447,0.3199633,0.4954818,0.31933558,-0.011703804,-0.08951353,0.13202661,1.0715328,0.3002543,0.22770023,0.8106608,0.44978687,0.34008986,0.11909693,0.4341435,0.14226988,0.036659077,-0.29769632,0.09263095
2024-01-11 00:00:41.915,0.15675622,0.49752536,0.39615712,0.04881767,0.28150934,0.15355551,-0.14175421,0.041195087,0.61928266,0.60728097,0.16039698,0.89984673,0.29273254,0.30600145,0.009878603,0.47539884,0.102593035,-0.0987182,-0.34734163,0.062578395
2024-01-11 00:00:42.945,-0.0028744393,0.30364993,-0.25966904,0.2690903,0.4124717,-0.10130071,-0.24051203,0.53056556,0.78818804,0.6096394,-0.10920193,0.9118122,0.12699133,0.31180677,-0.058438636,0.38851956,0.12323766,0.006135374,-0.3126502,0.13300161
2024-01-11 00:00:43.960,0.027846001,0.1945069,-0.031572044,0.3655008,0.30313262,-0.06196216,-0.26370856,0.37822467,0.7754988,0.087561056,0.0831087,0.8939661,0.24651991,0.1402112,0.009819166,0.3149542,0.14801985,0.022203322,-0.34343955,0.085176
2024-01-11 00:00:44.985,-0.11500677,0.24428718,-0.050714873,-0.109530106,0.35773182,0.03380136,-0.11678072,0.3854004,0.6717291,0.2586973,0.073790185,0.9685144,0.46889836,0.18515396,-0.12999022,0.28319287,0.2288294,0.056446996,-0.38318095,-0.020740375
2024-01-11 00:00:45.995,-0.20778881,-0.03627131,-0.037476912,0.15434681,0.48448086,-0.058938522,-0.1930624,0.6399337,1.0462375,0.28391823,0.23102812,0.9875828,0.26021856,0.1962669,0.03039822,0.3195721,0.06444437,-0.10593124,-0.22891964,0.00064879697
2024-01-11 00:00:46.999,-0.025209904,0.24247976,-0.072484024,0.050282788,0.47589567,-0.22831418,-0.04299047,0.38393494,1.0631928,0.3386911,0.32100406,0.8107559,0.28380102,0.26486468,-0.09985628,0.43580806,0.053173874,-0.11555857,-0.27036217,-0.10107175
2024-01-11 00:00:48.000,0.0066336747,0.24583654,-0.25267968,0.13885601,0.47836852,0.024195213,-0.009621359,0.34122333,0.6047034,0.16844371,0.4006203,0.5245556,0.4599592,0.14134166,-0.117200054,0.39952692,-0.11611,-0.16053046,-0.4410748,-0.23529643
2024-01-11 00:00:49.004,0.49719006,0.48187754,-0.19769634,0.43997738,0.52147865,0.3179244,0.046124764,0.35421848,0.5900507,0.43994418,0.41327778,0.6449386,0.43916336,0.13972008,-0.08756664,0.38866645,0.21655902,-0.13240854,-0.37610674,0.22772302
2024-01-11 00:00:50.005,0.63491666,0.3131667,0.36974648,0.60115606,0.3972144,-0.027576713,-0.17966856,0.18621854,0.6945921,0.23136435,0.30419004,0.6823195,0.51314145,0.08368939,-0.30554175,0.45130572,0.40494922,-0.011860547,-0.4081444,0.2531453
2024-01-11 00:00:51.011,0.3007852,0.52118087,0.3922929,0.44863713,0.13211526,0.36633578,-0.06881688,0.32043713,0.777655,0.23853318,0.24191673,0.81215096,0.38619494,0.14163722,-0.19397186,0.375574,-0.00925348,-0.12535198,-0.284899,0.16709721
2024-01-11 00:00:52.016,0.2908996,0.43780854,0.1415411,0.50113285,0.062691875,0.35322675,-0.19833842,0.3596255,0.55066216,0.3022452,0.02693303,0.71235484,0.29736122,0.20318934,-0.06429659,0.36852783,-0.06250125,-0.25965363,-0.42014384,-0.10561578
