TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10
2024-02-14 22:33:01.240,0.8845579,0.95177835,1.0104225,0.99669456,0.10355154,0.2599011,0.47616252,0.85563844,0.9461016,0.18080096,0.581503,0.6201251,0.4576343,-0.09460302,0.09009642,0.49029875,-0.30125397,-0.19882575,-0.3754926,0.29400924
2024-02-14 22:33:01.755,0.96458596,0.95177835,0.8150494,0.8846576,0.27026802,0.2599011,0.4406687,0.44435182,0.9949655,0.18080096,0.49663413,0.9734616,0.39071143,-0.09460302,-0.04526699,0.32392496,-0.2839938,-0.19882575,-0.50506276,0.13920225
2024-02-14 22:33:02.286,1.0377733,0.95177835,0.9662068,0.9936102,0.38716838,0.2599011,0.53115517,0.6656504,0.98826176,0.18080096,0.49068856,1.0359648,0.25651374,-0.09460302,0.019915689,0.32165843,-0.23726827,-0.19882575,-0.4867785,0.06015175
2024-02-14 22:33:02.813,0.9510106,0.95177835,0.84817195,0.91193014,0.3422304,0.2599011,0.44540495,0.6888909,0.984124,0.18080096,0.5344733,1.0781826,0.18520252,-0.09460302,0.008208723,0.3898198,-0.15721482,-0.19882575,-0.4563471,-0.003261017
2024-02-14 22:33:03.353,0.7854918,0.95177835,1.0412601,0.9125942,0.4179582,0.2599011,0.4798218,0.6609154,1.0358098,0.18080096,0.14483908,0.9837284,0.18753348,-0.09460302,0.011718618,0.37733757,-0.1905116,-0.19882575,-0.39237708,-0.045646258
2024-02-14 22:33:03.863,0.64255774,0.95177835,0.9483841,0.7057991,0.38953882,0.2599011,0.4681462,0.48148733,1.0162519,0.18080096,0.47239888,0.97132564,0.16104458,-0.09460302,0.1018548,0.3288625,-0.21512431,-0.19882575,-0.43273288,0.055113237
2024-02-14 22:33:04.377,0.8339639,0.95177835,1.0767246,0.6150847,0.50498366,0.2599011,0.556726,0.3410545,1.1644292,0.18080096,0.6079131,1.0026548,0.26514387,-0.09460302,0.20346262,0.25558236,-0.22999454,-0.19882575,-0.46216503,0.09956408
2024-02-14 22:33:04.881,1.3570434,0.95177835,0.86732054,0.4500479,0.4526718,0.2599011,0.3912937,0.34145814,1.0792954,0.18080096,0.60876065,1.1038303,0.41867992,-0.09460302,0.28617942,0.31062073,-0.1735855,-0.19882575,-0.5766748,0.20193452
2024-02-14 22:33:05.426,1.4039364,0.95177835,0.8063777,0.4326423,0.46150613,0.2599011,0.15647356,0.2629635,1.079273,0.18080096,0.568298,1.1020986,0.5007977,-0.09460302,0.29254177,0.38542882,-0.070132755,-0.19882575,-0.50208837,0.2750161
2024-02-14 22:33:05.938,1.3973207,0.95177835,0.5368132,0.4737988,0.4432093,0.2599011,0.026609942,0.16617298,0.96084064,0.18080096,0.31786206,1.0715835,0.48268223,-0.09460302,0.21831357,0.39365822,-0.05987631,-0.19882575,-0.3692563,0.36141154
